timestamp,headline,source,sentiment
2026-01-29 14:31:17+00:00,Tsai Capital: Apple (AAPL) Remains one of the Highest-Quality Businesses on the Planet - Insider Monkey,GoogleNews,0.0
2026-01-29 14:53:25+00:00,What Could Send Apple Stock To New All-Time Highs? - Forbes,GoogleNews,0.0
2026-01-29 16:34:31+00:00,Ross Gerber Demands Tim Cook Resign: ‘He Hasn’t Done a Thing in Years’ on AI - 24/7 Wall St.,GoogleNews,-0.34
2026-01-29 17:00:02+00:00,Apple sales surge 16% on ‘staggering’ iPhone demand - CNBC,GoogleNews,-0.128
2026-01-29 19:53:26+00:00,Live: Will Apple Soar After Q1 Earnings Tonight? - 24/7 Wall St.,GoogleNews,0.0
2026-01-29 20:00:00+00:00,Listen to Apple's (AAPL) Q1 FY26 earnings call here - Shacknews,GoogleNews,0.0
2026-01-29 20:30:39+00:00,Apple Earnings Are Coming – Should You Buy AAPL Stock? - TipRanks,GoogleNews,0.0
2026-01-29 20:33:00+00:00,Apple (AAPL) acquires AI audio technology company Q.ai for an alleged $2 billion - Shacknews,GoogleNews,0.0
2026-01-29 21:00:47+00:00,‘Time to Cash Out’: Top Investor Calls Apple Stock Too Expensive for Slowing Growth - TipRanks,GoogleNews,0.5267
2026-01-29 21:30:39+00:00,Apple's $143.8B quarter sets all-time records and 2.5B devices - Stock Titan,GoogleNews,0.0
2026-01-29 21:35:00+00:00,"Apple reports record-breaking Q1 2026 earnings: $143.7 billion in revenue, up 16% - 9to5Mac",GoogleNews,0.0
2026-01-29 21:40:30+00:00,Apple (NASDAQ:AAPL) Delivers Impressive Q4 CY2025 - Yahoo Finance,GoogleNews,0.5106
2026-01-29 21:40:30+00:00,Apple (NASDAQ:AAPL) Delivers Impressive Q4 CY2025 - Barchart.com,GoogleNews,0.5106
2026-01-29 21:41:14+00:00,AAPL Earnings: Apple Stock Rises after Smashing Estimates - TipRanks,GoogleNews,0.0
2026-01-29 21:43:00+00:00,Apple posts record quarter on soaring iPhone sales - Proactive financial news,GoogleNews,0.4215
2026-01-29 22:06:39+00:00,"Stocks making the biggest moves after hours: Apple, Robinhood, Visa, Sandisk and more - CNBC",GoogleNews,0.0
2026-01-29 22:13:00+00:00,Apple (AAPL) Q1 FY26 earnings results beat EPS and revenue expectations - Shacknews,GoogleNews,0.0
2026-01-29 22:18:09+00:00,"Apple (NASDAQ:AAPL) Posts Earnings Results, Beats Estimates By $0.19 EPS - MarketBeat",GoogleNews,0.0
2026-01-29 22:32:31+00:00,AAPL stock price surges today after Apple earnings beat estimates – record iPhone sales and China growth d - The Economic Times,GoogleNews,0.3818
2026-01-29 22:40:01+00:00,Apple (AAPL) Q1 Earnings and Revenues Top Estimates - Yahoo Finance Singapore,GoogleNews,0.2023
2026-01-29 22:45:00+00:00,Tim Cook says Apple (AAPL) now has 2.5 billion devices actively in use - Shacknews,GoogleNews,0.3182
2026-01-29 22:45:38+00:00,"Big Tech Earnings Live: Apple Beats Wall Street Estimates; Meta Stock Surges, Microsoft Plunges After Results - Investopedia",GoogleNews,0.0
2026-01-29 17:48:00-05:00,Apple gives a rosy revenue outlook for the current quarter,FinViz,0.0
2026-01-29 18:02:00-05:00,"Apple CEO Tim Cook talks memory shortages, other supply constraints",FinViz,-0.1531
2026-01-29 18:04:00-05:00,Apple executives are a bit cagey on Gemini details,FinViz,0.0
2026-01-29 23:09:32+00:00,"Apple Inc. (NASDAQ:AAPL) Reports Strong Q1 2026 Earnings, Beating Revenue and EPS Estimates - Chartmill",GoogleNews,0.0772
2026-01-29 18:10:00-05:00,"On Potential Price Hikes, Tim Cook Doesn't Want to 'Speculate'",FinViz,-0.0572
2026-01-29 18:11:00-05:00,Apple Increasingly Looks to India for Sales and Manufacturing,FinViz,0.0
2026-01-29 23:15:50+00:00,"Apple Q1: Don't Buy These Earnings, Limited Upside (NASDAQ:AAPL) - Seeking Alpha",GoogleNews,-0.2263
2026-01-29 18:20:00-05:00,The iPhone 17 is easing Wall Streets concerns about Apples AI troubles,FinViz,-0.25
2026-01-29 18:20:00-05:00,Tim Cook touts unique Apple AI strategy,FinViz,-0.0258
2026-01-29 18:23:00-05:00,'Fast Money' traders react to Apple's quarterly earnings beat,FinViz,0.0
2026-01-29 18:30:00-05:00,Apple (AAPL) Q1 Earnings: How Key Metrics Compare to Wall Street Estimates,FinViz,0.0
2026-01-29 23:35:00+00:00,"Apple Posts Blowout iPhone Sales, but Investors Focus on Higher Costs - The Wall Street Journal",GoogleNews,0.0
2026-01-29 18:35:00-05:00,"Apple Posts Blowout iPhone Sales, but Investors Focus on Higher Costs",FinViz,0.0
2026-01-29 18:37:00-05:00,Cold Feet Over AI Spending Brings Nasdaq Down,FinViz,0.0
2026-01-29 18:41:00-05:00,"Stock market today: Dow, S&P 500, Nasdaq futures slide as Apple earnings cap week of mixed Big Tech results",FinViz,0.0
2026-01-29 18:51:00-05:00,"Guys, I dont think Tim Cook knows how to monetize AI",FinViz,0.0
2026-01-29 18:55:00-05:00,Apple Q1 Earnings Call Highlights,FinViz,0.0
2026-01-29 18:57:00-05:00,The iPhone just had its best quarter ever,FinViz,0.6369
2026-01-29 19:08:00-05:00,"Apple Reports ""Staggering"" iPhone Demand Amid Record Quarter",FinViz,-0.128
2026-01-29 19:12:00-05:00,Apple's stock rises as Tim Cook gives just enough detail on Wall Street's most burning question,FinViz,0.0
2026-01-29 19:20:00-05:00,Apple earnings soar as China iPhone sales surge,FinViz,0.0
2026-01-29 19:23:00-05:00,Apple sales surge 16% on 'staggering' iPhone demand,FinViz,-0.128
2026-01-30 00:35:00+00:00,"What's next for Apple stock after big iPhone sales everywhere, even China - CNBC",GoogleNews,0.0
2026-01-29 19:52:00-05:00,Apple sees surging March revenue with strong iPhone demand in Asia,FinViz,0.4215
2026-01-30 00:56:18+00:00,Apple: The Supercycle Is Real (Rating Upgrade) - Seeking Alpha,GoogleNews,0.0
2026-01-29 20:31:00-05:00,"Review & Preview: Finally, a Fed Chair?",FinViz,0.0
2026-01-29 20:57:00-05:00,Apples blowout Q1 results were a reminder of what makes the company so impressiveand why its floundering in AI,FinViz,0.0
2026-01-30 02:07:39+00:00,Apple Stock (AAPL) Slips in Pre-Market After Earnings— Analysts Weigh In on Outlook and AI - TipRanks,GoogleNews,0.0
2026-01-30 04:01:15+00:00,Apple (AAPL) Valuation Check After Record iPhone 17 Quarter And New Google AI Deal - simplywall.st,GoogleNews,0.0
2026-01-30 08:17:06+00:00,"AAPL: Apple Stock Steady Despite Best-Ever Quarter, Revenue Jumps 16% to Record - TradingView",GoogleNews,0.0
2026-01-30 08:48:53+00:00,Apple Inc. $AAPL Shares Sold by Beaumont Financial Advisors LLC - MarketBeat,GoogleNews,0.296
2026-01-30 08:48:53+00:00,Apple Inc. $AAPL Shares Bought by Duncker Streett & Co. Inc. - MarketBeat,GoogleNews,0.296
2026-01-30 08:48:54+00:00,Apple Inc. $AAPL Shares Sold by Dock Street Asset Management Inc. - MarketBeat,GoogleNews,0.5719
2026-01-30 08:59:19+00:00,Apple Q1 FY26 Earnings Beats Estimates; AAPL Earnings Decoded - INDmoney,GoogleNews,0.0
2026-01-30 09:48:25+00:00,"Nasdaq, S&P 500 Futures Slide As Warsh Fed Chair Buzz, Canada Trade Tensions Weigh: Why AAPL, SOFI, SNDK, GME, XOM Are On Traders' Radar Today - Stocktwits",GoogleNews,-0.4019
2026-01-30 10:19:20+00:00,Trevian Wealth Management LLC Lowers Stake in Apple Inc. $AAPL - MarketBeat,GoogleNews,0.4019
2026-01-30 10:19:25+00:00,"11,841 Shares in Apple Inc. $AAPL Bought by Invested Advisors - MarketBeat",GoogleNews,0.296
2026-01-30 10:19:29+00:00,Steinberganna Wealth Management Invests $12.59 Million in Apple Inc. $AAPL - MarketBeat,GoogleNews,0.4939
2026-01-30 10:21:31+00:00,Apple Inc. $AAPL Shares Purchased by Kingswood Wealth Advisors LLC - MarketBeat,GoogleNews,0.6597
2026-01-30 10:31:58+00:00,Apple stock (AAPL) ticks higher before the bell after iPhone-driven outlook — but supply risks loom - TechStock²,GoogleNews,-0.6124
2026-01-30 11:02:21+00:00,Apple Chooses High-End Buyers As Chips Run Out - Benzinga,GoogleNews,0.0
2026-01-30 12:03:53+00:00,‘Eventual Edge-AI Winner’: Five-Star Analyst Backs Apple Stock (AAPL) after Q1 - TipRanks,GoogleNews,-0.0516
2026-01-30 13:00:33+00:00,Beyond The Numbers: 15 Analysts Discuss Apple Stock - Benzinga,GoogleNews,0.0
2026-01-30 13:20:16+00:00,Monness Crespi & Hardt Boosts Apple (NASDAQ:AAPL) Price Target to $315.00 - MarketBeat,GoogleNews,0.3182
2026-01-30 13:20:22+00:00,Rosenblatt Securities Forecasts Strong Price Appreciation for Apple (NASDAQ:AAPL) Stock - MarketBeat,GoogleNews,0.8316
2026-01-30 13:21:11+00:00,"Wingate Wealth Advisors Inc. Buys 2,225 Shares of Apple Inc. $AAPL - MarketBeat",GoogleNews,0.6597
2026-01-30 13:22:33+00:00,Apple (NASDAQ:AAPL) Stock Rating Upgraded by Maxim Group - MarketBeat,GoogleNews,0.0
2026-01-30 13:41:00+00:00,JP Morgan hikes Apple stock target to $325 after record-breaking earnings - AppleInsider,GoogleNews,0.368
2026-01-30 14:13:33+00:00,"Apple Thinks Differently, Again: Q1 FY2026 Earnings Review (NASDAQ:AAPL) - Seeking Alpha",GoogleNews,0.0
2026-01-30 14:21:00+00:00,New Analyst Forecast: $AAPL Given $267 Price Target - Quiver Quantitative,GoogleNews,0.0
2026-01-30 14:21:26+00:00,Apple Inc. (AAPL) Analysts Update Price Targets After Earnings Report - The Globe and Mail,GoogleNews,0.0
2026-01-30 14:35:07+00:00,Apple’s Upbeat Forecast Clouded by Fears About Rising Costs - Bloomberg,GoogleNews,-0.4588
2026-01-30 15:02:54+00:00,"Apple Posts Record Quarter, But AI Details Remain Unclear - MarketBeat",GoogleNews,-0.3612
2026-01-30 15:06:38+00:00,Apple stock price rises after earnings beat and upbeat forecast — AAPL investors watch chip crunch - TechStock²,GoogleNews,0.0
2026-01-30 15:17:01+00:00,Apple Inc. Plans Quarterly Dividend of $0.26 (NASDAQ:AAPL) - MarketBeat,GoogleNews,0.0
2026-01-30 15:55:17+00:00,"Apple's (AAPL) ""Neutral"" Rating Reiterated at DA Davidson - MarketBeat",GoogleNews,0.0
2026-01-30 16:23:10+00:00,JPMorgan Raises Price Target on Apple Stock (AAPL) for the Second Time in a Week - TipRanks,GoogleNews,0.0
2026-01-30 17:05:10+00:00,Gold Tumbles Over 6%; Apple Posts Upbeat Earnings - Benzinga,GoogleNews,0.0
2026-01-30 18:51:00+00:00,"Apple (NASDAQ:AAPL) Receives ""Buy"" Rating from TD Cowen - MarketBeat",GoogleNews,0.0
2026-01-30 19:21:10+00:00,Live: Analysis of Apple’s First-Quarter Earnings - Bloomberg,GoogleNews,0.0
2026-01-30 20:08:00+00:00,"January 30, 2026 – AAPL earnings, $2B acquisition - 9to5Mac",GoogleNews,0.0
2026-01-30 20:33:00+00:00,JP Morgan reviews Apple’s stock price target following Q1 2026 earnings - 9to5Mac,GoogleNews,0.368
2026-01-30 21:39:33+00:00,Apple: Booming iPhone 17 Vs. Soaring Memory Costs (Rating Downgrade) (NASDAQ:AAPL) - Seeking Alpha,GoogleNews,0.0
2026-01-30 21:45:55+00:00,Apple stock heads into next week with one big question: can AAPL dodge the memory-chip crunch? - TechStock²,GoogleNews,0.0
2026-01-30 22:23:59+00:00,Apple (AAPL) Makes Premium Pivot as Supply-Chain Pressures Mount - TipRanks,GoogleNews,-0.3182
